Date,GDP-ARE,GDP-AUS,GDP-AUT,GDP-BRA,GDP-CAN,GDP-CHE,GDP-CHN,GDP-DEU,GDP-EGY,GDP-ESP,GDP-FIN,GDP-FRA,GDP-GBR,GDP-IND,GDP-IRL,GDP-IRN,GDP-ISR,GDP-ITA,GDP-JPN,GDP-KOR,GDP-MEX,GDP-MYS,GDP-NLD,GDP-NOR,GDP-PAK,GDP-PRK,GDP-PRT,GDP-PSE,GDP-RUS,GDP-SAU,GDP-SWE,GDP-SYR,GDP-TUR,GDP-UKR,GDP-USA
Jul-16,5.921867853,2.609338957,1.702691405,-3.355283521,0.924262717,1.943965555,6.905399462,2.012920944,4.354106874,3.273287299,2.144458192,1.10059615,2.009061916,8.179819703,8.444879367,5.803330295,3.922899715,1.141945561,0.991120849,2.906358642,2.045972705,4.638531699,2.123318426,1.368434674,5.880927641,,1.952591469,7.351877894,-0.443489134,2.656424008,2.781972103,-5.750943938,4.135261472,-1.151361925,2.150657057
Aug-16,5.825767295,2.654619935,1.77915694,-3.334119091,0.954739575,1.977225318,6.890296193,2.070808657,4.352116629,3.21048379,2.322324745,1.099227684,1.985595649,8.200215916,6.663726703,6.606465321,4.08257454,1.18235014,0.927842422,2.917164795,1.973044847,4.588198285,2.141557171,1.31411189,6.065703813,,1.97042985,7.755275474,-0.273574679,2.450575669,2.592271049,-5.925516418,3.918680868,-0.19340356,2.062335568
Sep-16,5.729666737,2.699900914,1.855622475,-3.312954661,0.985216433,2.010485082,6.875192925,2.12869637,4.350126385,3.147680282,2.500191298,1.097859219,1.962129381,8.220612129,4.88257404,7.409600347,4.242249365,1.222754719,0.864563994,2.927970948,1.90011699,4.537864871,2.159795916,1.259789106,6.250479985,,1.98826823,8.158673054,-0.103660224,2.24472733,2.402569995,-6.100088899,3.702100265,0.764554806,1.97401408
Oct-16,5.633566178,2.745181892,1.932088011,-3.29179023,1.015693291,2.043744845,6.860089656,2.186584083,4.34813614,3.084876773,2.678057852,1.096490753,1.938663114,8.241008342,3.101421377,8.212735373,4.40192419,1.263159297,0.801285567,2.938777101,1.827189132,4.487531458,2.178034661,1.205466323,6.435256156,,2.00610661,8.562070635,0.06625423,2.03887899,2.212868941,-6.274661379,3.485519661,1.722513171,1.885692591
Nov-16,5.466855033,2.770114523,1.994714324,-3.185744634,1.07767415,2.054848685,6.850692373,2.238827931,4.343399878,3.036558192,2.818927411,1.118914513,1.935455693,8.227659971,1.913511829,8.696330145,4.516874733,1.300803836,0.771895472,2.951053363,1.774439029,4.476505731,2.20581546,1.190195256,6.531853729,,2.048639511,8.718633501,0.225692032,1.865405597,2.080344746,-6.294172917,3.405023685,2.43939352,1.831964628
Dec-16,5.088312128,2.734002112,2.015822973,-2.825055539,1.23416701,1.999484754,6.858413047,2.274140186,4.330425568,3.031694395,2.848805989,1.212714952,1.993024811,8.113077847,2.505331627,8.221304153,4.497652431,1.330168252,0.844170374,2.967739953,1.782222189,4.583403065,2.262222425,1.292079338,6.363915503,,2.165255973,8.134692226,0.353699874,1.789057042,2.119351128,-5.848501625,3.732781589,2.433039821,1.882017242
Jan-17,4.709769222,2.697889701,2.036931622,-2.464366444,1.39065987,1.944120824,6.866133721,2.309452441,4.317451258,3.026830598,2.878684566,1.30651539,2.050593929,7.998495722,3.097151425,7.746278161,4.478430128,1.359532669,0.916445276,2.984426543,1.790005349,4.6903004,2.318629389,1.39396342,6.195977277,,2.281872435,7.550750951,0.481707717,1.712708486,2.158357511,-5.402830334,4.060539493,2.426686122,1.932069856
Feb-17,4.331226317,2.66177729,2.05804027,-2.103677349,1.547152731,1.888756894,6.873854394,2.344764695,4.304476948,3.021966801,2.908563143,1.400315829,2.108163047,7.883913598,3.688971223,7.271252169,4.459207825,1.388897085,0.988720179,3.001113133,1.79778851,4.797197734,2.375036353,1.495847503,6.028039051,,2.398488897,6.966809676,0.60971556,1.636359931,2.197363893,-4.957159043,4.388297398,2.420332423,1.98212247
Mar-17,3.952683411,2.625664879,2.079148919,-1.742988254,1.703645591,1.833392964,6.881575068,2.38007695,4.291502637,3.017103004,2.938441721,1.494116267,2.165732165,7.769331474,4.280791022,6.796226177,4.439985523,1.418261501,1.060995081,3.017799723,1.80557167,4.904095068,2.431443317,1.597731585,5.860100826,,2.515105359,6.382868401,0.737723402,1.560011376,2.236370275,-4.511487752,4.716055302,2.413978724,2.032175084
Apr-17,3.574140506,2.589552468,2.100257568,-1.382299159,1.860138451,1.778029034,6.889295741,2.415389205,4.278528327,3.012239207,2.968320298,1.587916706,2.223301283,7.65474935,4.87261082,6.321200185,4.42076322,1.447625918,1.133269984,3.034486314,1.81335483,5.010992403,2.487850281,1.699615667,5.6921626,,2.631721821,5.798927126,0.865731245,1.48366282,2.275376658,-4.065816461,5.043813206,2.407625024,2.082227698
May-17,3.1955976,2.553440058,2.121366216,-1.021610064,2.016631311,1.722665103,6.897016415,2.450701459,4.265554017,3.00737541,2.998198876,1.681717144,2.280870401,7.540167226,5.464430618,5.846174193,4.401540918,1.476990334,1.205544886,3.051172904,1.821137991,5.117889737,2.544257246,1.80149975,5.524224374,,2.748338282,5.214985851,0.993739087,1.407314265,2.31438304,-3.62014517,5.371571111,2.401271325,2.132280312
Jun-17,2.817054695,2.517327647,2.142474865,-0.660920969,2.173124171,1.667301173,6.904737089,2.486013714,4.252579706,3.002511613,3.028077453,1.775517583,2.338439519,7.425585102,6.056250416,5.371148201,4.382318615,1.506354751,1.277819788,3.067859494,1.828921151,5.224787071,2.60066421,1.903383832,5.356286148,,2.864954744,4.631044576,1.12174693,1.33096571,2.353389422,-3.174473879,5.699329015,2.394917626,2.182332926
Jul-17,2.438511789,2.481215236,2.163583514,-0.300231874,2.329617032,1.611937243,6.912457762,2.521325968,4.239605396,2.997647816,3.057956031,1.869318021,2.396008637,7.311002978,6.648070214,4.896122209,4.363096313,1.535719167,1.350094691,3.084546084,1.836704312,5.331684406,2.657071174,2.005267914,5.188347923,,2.981571206,4.047103301,1.249754772,1.254617154,2.392395805,-2.728802588,6.02708692,2.388563927,2.23238554
Aug-17,2.059968883,2.445102825,2.184692162,0.060457221,2.486109892,1.556573313,6.920178436,2.556638223,4.226631086,2.992784019,3.087834608,1.96311846,2.453577755,7.196420853,7.239890013,4.421096217,4.34387401,1.565083584,1.422369593,3.101232674,1.844487472,5.43858174,2.713478138,2.107151997,5.020409697,,3.098187668,3.463162026,1.377762615,1.178268599,2.431402187,-2.283131296,6.354844824,2.382210228,2.282438154
Sep-17,1.681425978,2.408990414,2.205800811,0.421146316,2.642602752,1.501209383,6.927899109,2.591950478,4.213656775,2.987920222,3.117713186,2.056918898,2.511146873,7.081838729,7.831709811,3.946070226,4.324651708,1.594448,1.494644496,3.117919265,1.852270632,5.545479074,2.769885103,2.209036079,4.852471471,,3.21480413,2.879220751,1.505770458,1.101920044,2.470408569,-1.837460005,6.682602728,2.375856529,2.332490769
Oct-17,1.302883072,2.372878003,2.22690946,0.781835411,2.799095612,1.445845452,6.935619783,2.627262732,4.200682465,2.983056425,3.147591763,2.150719336,2.568715991,6.967256605,8.423529609,3.471044234,4.305429405,1.623812416,1.566919398,3.134605855,1.860053793,5.652376408,2.826292067,2.310920162,4.684533245,,3.331420592,2.295279476,1.6337783,1.025571489,2.509414952,-1.391788714,7.010360633,2.36950283,2.382543383
Nov-17,0.924340167,2.336765592,2.248018108,1.142524507,2.955588473,1.390481522,6.943340457,2.662574987,4.187708155,2.978192628,3.177470341,2.244519775,2.626285109,6.852674481,9.015349407,2.996018242,4.286207102,1.653176833,1.6391943,3.151292445,1.867836953,5.759273743,2.882699031,2.412804244,4.51659502,,3.448037054,1.7113382,1.761786143,0.949222933,2.548421334,-0.946117423,7.338118537,2.363149131,2.432595997
Dec-17,0.757768524,2.341754631,2.265114116,1.340939552,3.022428178,1.421530782,6.93945856,2.613603722,4.226314632,2.948651266,3.111911919,2.274700232,2.605999959,6.781990004,9.278280332,2.578249841,4.268506772,1.638759116,1.634863488,3.14974429,1.875663967,5.774697491,2.889334379,2.399634692,4.50004068,,3.48057982,1.411826771,1.864278509,1.000781131,2.543693087,-0.64028343,7.325965427,2.404222872,2.477578491
Jan-18,0.803168145,2.38784512,2.278197483,1.377080549,2.999614729,1.538993232,6.923974092,2.480348937,4.316501896,2.89443234,2.950916498,2.241260709,2.507860541,6.755203175,9.212322382,2.217739032,4.252328414,1.580559265,1.55392696,3.129961391,1.883534835,5.698647653,2.846198111,2.271411506,4.634870225,,3.429048891,1.396745188,1.941255399,1.180246082,2.49523021,-0.474286736,6.973901303,2.492724053,2.517490864
Feb-18,0.848567766,2.433935608,2.29128085,1.413221546,2.976801281,1.656455682,6.908489625,2.347094152,4.40668916,2.840213414,2.789921077,2.207821186,2.409721123,6.728416346,9.146364433,1.857228223,4.236150056,1.522359414,1.472990432,3.110178492,1.891405702,5.622597815,2.803061843,2.14318832,4.76969977,,3.377517961,1.381663605,2.018232289,1.359711033,2.446767333,-0.308290041,6.621837179,2.581225234,2.557403238
Mar-18,0.893967387,2.480026097,2.304364217,1.449362542,2.953987832,1.773918132,6.893005157,2.213839367,4.496876425,2.785994487,2.628925657,2.174381662,2.311581704,6.701629516,9.080406483,1.496717414,4.219971698,1.464159563,1.392053905,3.090395593,1.89927657,5.546547977,2.759925575,2.014965134,4.904529316,,3.325987032,1.366582022,2.095209179,1.539175984,2.398304456,-0.142293346,6.269773055,2.669726415,2.597315612
Apr-18,0.939367008,2.526116585,2.317447584,1.485503539,2.931174383,1.891380582,6.877520689,2.080584582,4.587063689,2.731775561,2.467930236,2.140942139,2.213442286,6.674842687,9.014448534,1.136206605,4.20379334,1.405959712,1.311117377,3.070612693,1.907147437,5.470498139,2.716789307,1.886741948,5.039358861,,3.274456102,1.351500439,2.172186069,1.718640935,2.34984158,0.023703348,5.917708931,2.758227596,2.637227986
May-18,0.984766629,2.572207074,2.330530951,1.521644536,2.908360935,2.008843032,6.862036222,1.947329797,4.677250953,2.677556635,2.306934815,2.107502615,2.115302868,6.648055858,8.948490585,0.775695795,4.187614982,1.347759861,1.230180849,3.050829794,1.915018305,5.394448301,2.673653039,1.758518762,5.174188407,,3.222925173,1.336418856,2.249162959,1.898105886,2.301378703,0.189700043,5.565644807,2.846728777,2.67714036
Jun-18,1.03016625,2.618297562,2.343614318,1.557785532,2.885547486,2.126305482,6.846551754,1.814075012,4.767438217,2.623337709,2.145939394,2.074063092,2.01716345,6.621269028,8.882532635,0.415184986,4.171436625,1.28956001,1.149244322,3.031046895,1.922889172,5.318398463,2.63051677,1.630295576,5.309017952,,3.171394243,1.321337272,2.326139849,2.077570837,2.252915826,0.355696737,5.213580683,2.935229958,2.717052734
Jul-18,1.075565871,2.664388051,2.356697684,1.593926529,2.862734037,2.243767932,6.831067287,1.680820227,4.857625482,2.569118782,1.984943973,2.040623569,1.919024032,6.594482199,8.816574686,0.054674177,4.155258267,1.231360159,1.068307794,3.011263995,1.93076004,5.242348625,2.587380502,1.50207239,5.443847498,,3.119863314,1.306255689,2.403116738,2.257035788,2.204452949,0.521693432,4.861516559,3.023731139,2.756965108
Aug-18,1.120965492,2.710478539,2.369781051,1.630067526,2.839920588,2.361230382,6.815582819,1.547565442,4.947812746,2.514899856,1.823948552,2.007184045,1.820884613,6.56769537,8.750616737,-0.305836632,4.139079909,1.173160308,0.987371266,2.991481096,1.938630907,5.166298788,2.544244234,1.373849204,5.578677043,,3.068332385,1.291174106,2.480093628,2.436500739,2.155990072,0.687690126,4.509452435,3.11223232,2.796877482
Sep-18,1.166365113,2.756569028,2.382864418,1.666208522,2.81710714,2.478692832,6.800098352,1.414310657,5.03800001,2.46068093,1.662953131,1.973744522,1.722745195,6.54090854,8.684658787,-0.666347441,4.122901551,1.114960457,0.906434738,2.971698197,1.946501775,5.09024895,2.501107966,1.245626019,5.713506588,,3.016801455,1.276092523,2.557070518,2.61596569,2.107527195,0.853686821,4.157388311,3.200733502,2.836789856
Oct-18,1.211764734,2.802659516,2.395947785,1.702349519,2.794293691,2.596155282,6.784613884,1.281055872,5.128187274,2.406462004,1.50195771,1.940304998,1.624605777,6.514121711,8.618700838,-1.02685825,4.106723193,1.056760606,0.825498211,2.951915297,1.954372642,5.014199112,2.457971698,1.117402833,5.848336134,,2.965270526,1.26101094,2.634047408,2.795430641,2.059064319,1.019683516,3.805324187,3.289234683,2.87670223
Nov-18,1.257164355,2.848750004,2.409031152,1.738490516,2.771480242,2.713617732,6.769129417,1.147801087,5.218374539,2.352243077,1.34096229,1.906865475,1.526466359,6.487334882,8.552742889,-1.387369059,4.090544835,0.998560755,0.744561683,2.932132398,1.96224351,4.938149274,2.41483543,0.989179647,5.983165679,,2.913739596,1.245929357,2.711024298,2.974895592,2.010601442,1.18568021,3.453260063,3.377735864,2.916614604
Dec-18,1.302563976,2.894840493,2.422114519,1.774631512,2.748666793,2.831080182,6.753644949,1.014546302,5.308561803,2.298024151,1.179966869,1.873425952,1.42832694,6.460548052,8.486784939,-1.747879869,4.074366477,0.940360904,0.663625155,2.912349499,1.970114377,4.862099436,2.371699162,0.860956461,6.117995225,,2.862208667,1.230847774,2.788001188,3.154360543,1.962138565,1.351676905,3.101195939,3.466237045,2.956526978
Jan-19,1.301821779,2.863701115,2.36804088,1.750555648,2.693873343,2.759359708,6.702757769,0.986776078,5.344107704,2.266792761,1.144719832,1.863766409,1.417781434,6.301944615,8.283673839,-1.910512301,4.075369893,0.899774904,0.581887481,2.86837872,1.841292809,4.817798767,2.337072349,0.846246382,5.936757571,,2.839527934,1.235054442,2.771411899,3.075609543,1.952150671,1.383030734,2.884082616,3.471370665,2.937124629
Feb-19,1.285698975,2.806818447,2.291581572,1.706407496,2.628419891,2.62457826,6.640069684,0.994167375,5.361439818,2.243223883,1.151388922,1.862033526,1.436433897,6.099402309,8.034845021,-2.007185275,4.082100568,0.865060189,0.499882757,2.816345315,1.666907095,4.784081155,2.305282021,0.869374007,5.650164184,,2.826463933,1.245690527,2.723633884,2.91078656,1.954987771,1.369503608,2.711952893,3.448715098,2.897950707
Mar-19,1.269576171,2.74993578,2.215122264,1.662259344,2.56296644,2.489796811,6.5773816,1.001558671,5.378771932,2.219655005,1.158058013,1.860300643,1.455086361,5.896860003,7.786016203,-2.103858248,4.088831243,0.830345473,0.417878034,2.76431191,1.492521382,4.750363543,2.273491693,0.892501631,5.363570797,,2.813399932,1.256326612,2.675855868,2.745963578,1.957824871,1.355976482,2.539823169,3.426059532,2.858776785
Apr-19,1.253453368,2.693053112,2.138662956,1.618111192,2.497512988,2.355015362,6.514693515,1.008949968,5.396104046,2.196086126,1.164727104,1.85856776,1.473738824,5.694317697,7.537187385,-2.200531222,4.095561917,0.795630757,0.33587331,2.712278505,1.318135668,4.716645931,2.241701366,0.915629255,5.076977411,,2.80033593,1.266962698,2.628077853,2.581140595,1.960661972,1.342449355,2.367693446,3.403403965,2.819602863
May-19,1.237330564,2.636170445,2.062203648,1.57396304,2.432059537,2.220233914,6.452005431,1.016341264,5.41343616,2.172517248,1.171396195,1.856834877,1.492391288,5.49177539,7.288358568,-2.297204196,4.102292592,0.760916042,0.253868587,2.6602451,1.143749954,4.682928319,2.209911038,0.93875688,4.790384024,,2.787271929,1.277598783,2.580299837,2.416317612,1.963499072,1.328922229,2.195563723,3.380748398,2.780428941
Jun-19,1.22120776,2.579287778,1.98574434,1.529814888,2.366606085,2.085452465,6.389317346,1.023732561,5.430768274,2.14894837,1.178065286,1.855101994,1.511043751,5.289233084,7.03952975,-2.393877169,4.109023267,0.726201326,0.171863863,2.608211695,0.969364241,4.649210706,2.17812071,0.961884504,4.503790637,,2.774207928,1.288234868,2.532521822,2.251494629,1.966336172,1.315395103,2.023433999,3.358092831,2.741255018
Jul-19,1.205084957,2.52240511,1.909285032,1.485666736,2.301152634,1.950671017,6.326629261,1.031123857,5.448100388,2.125379492,1.184734377,1.853369112,1.529696215,5.086690778,6.790700932,-2.490550143,4.115753941,0.69148661,0.08985914,2.55617829,0.794978527,4.615493094,2.146330382,0.985012128,4.21719725,,2.761143927,1.298870954,2.484743806,2.086671646,1.969173272,1.301867977,1.851304276,3.335437264,2.702081096
Aug-19,1.188962153,2.465522443,1.832825724,1.441518584,2.235699183,1.815889568,6.263941177,1.038515154,5.465432501,2.101810614,1.191403468,1.851636229,1.548348678,4.884148472,6.541872115,-2.587223117,4.122484616,0.656771895,0.007854416,2.504144885,0.620592813,4.581775482,2.114540055,1.008139753,3.930603863,,2.748079926,1.309507039,2.436965791,1.921848664,1.972010373,1.288340851,1.679174553,3.312781698,2.662907174
Sep-19,1.172839349,2.408639776,1.756366416,1.397370432,2.170245731,1.681108119,6.201253092,1.04590645,5.482764615,2.078241736,1.198072559,1.849903346,1.567001142,4.681606166,6.293043297,-2.68389609,4.12921529,0.622057179,-0.074150307,2.45211148,0.4462071,4.54805787,2.082749727,1.031267377,3.644010477,,2.735015925,1.320143124,2.389187775,1.757025681,1.974847473,1.274813725,1.507044829,3.290126131,2.623733252
Oct-19,1.156716546,2.351757108,1.679907108,1.35322228,2.10479228,1.546326671,6.138565008,1.053297746,5.500096729,2.054672858,1.204741649,1.848170463,1.585653606,4.479063859,6.044214479,-2.780569064,4.135945965,0.587342464,-0.15615503,2.400078075,0.271821386,4.514340258,2.050959399,1.054395001,3.35741709,,2.721951924,1.33077921,2.34140976,1.592202698,1.977684573,1.261286599,1.334915106,3.267470564,2.58455933
Nov-19,1.140593742,2.294874441,1.6034478,1.309074128,2.039338828,1.411545222,6.075876923,1.060689043,5.517428843,2.031103979,1.21141074,1.84643758,1.604306069,4.276521553,5.795385661,-2.877242038,4.14267664,0.552627748,-0.238159754,2.34804467,0.097435672,4.480622646,2.019169071,1.077522626,3.070823703,,2.708887923,1.341415295,2.293631744,1.427379715,1.980521673,1.247759473,1.162785383,3.244814997,2.545385408
Dec-19,1.124470938,2.237991773,1.526988492,1.264925976,1.973885377,1.276763774,6.013188838,1.068080339,5.534760957,2.007535101,1.218079831,1.844704697,1.622958533,4.073979247,5.546556844,-2.973915011,4.149407314,0.517913032,-0.320164477,2.296011265,-0.076950041,4.446905033,1.987378744,1.10065025,2.784230316,,2.695823922,1.35205138,2.245853729,1.262556732,1.983358774,1.234232347,0.99065566,3.22215943,2.506211485
Jan-20,1.108348135,2.181109106,1.450529184,1.220777824,1.908431925,1.141982325,5.950500754,1.075471636,5.552093071,1.983966223,1.224748922,1.842971814,1.641610996,3.871436941,5.297728026,-3.070587985,4.156137989,0.483198317,-0.402169201,2.24397786,-0.251335755,4.413187421,1.955588416,1.123777874,2.497636929,,2.682759921,1.362687466,2.198075713,1.09773375,1.986195874,1.220705221,0.818525936,3.199503864,2.467037563
Feb-20,0.632630443,1.983791815,0.816527567,0.868029853,1.363595426,0.884435695,5.659374291,0.690982196,5.395079092,0.95249453,0.943987034,1.107016444,0.700315952,3.114639949,5.401215606,-2.56855846,3.684496635,-0.258557796,-0.695890746,2.012339176,-0.90805889,3.639067107,1.497418037,0.935389666,2.20181541,,1.821326473,0.368087185,1.817547853,0.73073229,1.660203007,1.110663206,0.900197603,2.654224808,2.099938983
Mar-20,0.156912751,1.786474523,0.182525949,0.515281883,0.818758927,0.626889065,5.368247829,0.306492757,5.238065113,-0.078977162,0.663225145,0.371061073,-0.240979092,2.357842957,5.504703186,-2.066528935,3.21285528,-1.000313909,-0.989612291,1.780700492,-1.564782026,2.864946793,1.039247657,0.747001457,1.905993891,,0.959893025,-0.626513095,1.437019993,0.36373083,1.33421014,1.000621191,0.98186927,2.108945752,1.732840403
Apr-20,-0.31880494,1.589157232,-0.451475668,0.162533913,0.273922427,0.369342435,5.077121366,-0.077996682,5.081051134,-1.110448855,0.382463256,-0.364894298,-1.182274137,1.601045965,5.608190765,-1.56449941,2.741213926,-1.742070022,-1.283333836,1.549061808,-2.221505161,2.090826479,0.581077278,0.558613249,1.610172371,,0.098459577,-1.621113375,1.056492133,-0.00327063,1.008217273,0.890579177,1.063540937,1.563666696,1.365741823
May-20,-0.794522632,1.39183994,-1.085477285,-0.190214057,-0.270914072,0.111795805,4.785994904,-0.462486122,4.924037155,-2.141920548,0.101701368,-1.100849669,-2.123569181,0.844248973,5.711678345,-1.062469885,2.269572572,-2.483826134,-1.577055381,1.317423125,-2.878228296,1.316706165,0.122906899,0.37022504,1.314350852,,-0.762973871,-2.615713655,0.675964274,-0.37027209,0.682224406,0.780537162,1.145212604,1.01838764,0.998643243
Jun-20,-1.270240323,1.194522649,-1.719478903,-0.542962027,-0.815750571,-0.145750825,4.494868441,-0.846975561,4.767023176,-3.173392241,-0.179060521,-1.836805039,-3.064864225,0.087451981,5.815165925,-0.56044036,1.797931218,-3.225582247,-1.870776926,1.085784441,-3.534951432,0.54258585,-0.33526348,0.181836832,1.018529332,,-1.624407319,-3.610313935,0.295436414,-0.73727355,0.356231539,0.670495147,1.226884271,0.473108584,0.631544663
Jul-20,-1.745958015,0.997205358,-2.35348052,-0.895709998,-1.360587071,-0.403297455,4.203741978,-1.231465,4.610009197,-4.204863934,-0.459822409,-2.57276041,-4.00615927,-0.669345011,5.918653505,-0.058410835,1.326289863,-3.96733836,-2.164498471,0.854145757,-4.191674567,-0.231534464,-0.793433859,-0.006551377,0.722707813,,-2.485840767,-4.604914215,-0.085091446,-1.104275009,0.030238673,0.560453132,1.308555938,-0.072170472,0.264446083
Aug-20,-2.221675706,0.799888066,-2.987482137,-1.248457968,-1.90542357,-0.660844084,3.912615516,-1.61595444,4.452995218,-5.236335626,-0.740584298,-3.308715781,-4.947454314,-1.426142003,6.022141084,0.44361869,0.854648509,-4.709094472,-2.458220016,0.622507073,-4.848397702,-1.005654778,-1.251604238,-0.194939585,0.426886293,,-3.347274215,-5.599514496,-0.465619306,-1.471276469,-0.295754194,0.450411118,1.390227605,-0.617449528,-0.102652497
Sep-20,-2.697393398,0.602570775,-3.621483754,-1.601205938,-2.450260069,-0.918390714,3.621489053,-2.000443879,4.295981239,-6.267807319,-1.021346186,-4.044671151,-5.888749358,-2.182938995,6.125628664,0.945648215,0.383007155,-5.450850585,-2.751941561,0.390868389,-5.505120838,-1.779775092,-1.709774617,-0.383327794,0.131064774,,-4.208707663,-6.594114776,-0.846147166,-1.838277929,-0.621747061,0.340369103,1.471899272,-1.162728584,-0.469751078
Oct-20,-3.17311109,0.405253483,-4.255485372,-1.953953908,-2.995096569,-1.175937344,3.330362591,-2.384933319,4.13896726,-7.299279012,-1.302108075,-4.780626522,-6.830044403,-2.939735987,6.229116244,1.44767774,-0.0886342,-6.192606698,-3.045663106,0.159229705,-6.161843973,-2.553895406,-2.167944996,-0.571716002,-0.164756745,,-5.070141111,-7.588715056,-1.226675026,-2.205279389,-0.947739928,0.230327088,1.553570939,-1.70800764,-0.836849658
Nov-20,-3.648828781,0.207936192,-4.889486989,-2.306701878,-3.539933068,-1.433483974,3.039236128,-2.769422758,3.981953281,-8.330750705,-1.582869963,-5.516581893,-7.771339447,-3.696532979,6.332603824,1.949707265,-0.560275554,-6.934362811,-3.339384651,-0.072408979,-6.818567109,-3.32801572,-2.626115376,-0.760104211,-0.460578265,,-5.931574559,-8.583315336,-1.607202886,-2.572280849,-1.273732795,0.120285073,1.635242606,-2.253286696,-1.203948238
Dec-20,-4.124546473,0.010618901,-5.523488606,-2.659449849,-4.084769567,-1.691030604,2.748109666,-3.153912197,3.824939302,-9.362222397,-1.863631852,-6.252537264,-8.712634491,-4.453329971,6.436091404,2.45173679,-1.031916908,-7.676118923,-3.633106196,-0.304047663,-7.475290244,-4.102136034,-3.084285755,-0.94849242,-0.756399784,,-6.793008007,-9.577915616,-1.987730746,-2.939282308,-1.599725662,0.010243059,1.716914273,-2.798565752,-1.571046818
Jan-21,-4.600264164,-0.186698391,-6.157490224,-3.012197819,-4.629606067,-1.948577234,2.456983203,-3.538401637,3.667925323,-10.39369409,-2.14439374,-6.988492634,-9.653929536,-5.210126963,6.539578983,2.953766315,-1.503558262,-8.417875036,-3.926827741,-0.535686346,-8.132013379,-4.876256349,-3.542456134,-1.136880628,-1.052221304,,-7.654441455,-10.5725159,-2.368258606,-3.306283768,-1.925718529,-0.099798956,1.79858594,-3.343844808,-1.938145398
Feb-21,-4.774467968,-0.286715433,-6.419837355,-3.119124224,-4.835778729,-1.994019064,2.36039975,-3.68969835,3.545076234,-10.82277881,-2.253138789,-7.266426441,-9.98666935,-5.474443977,6.78401869,3.357533347,-1.652009285,-8.635281689,-4.015620093,-0.611098689,-8.342913298,-5.285189965,-3.688477231,-1.176468675,-1.121382086,,-8.025262546,-10.95904555,-2.491537935,-3.411796722,-2.007130084,-0.153270299,2.047673907,-3.61165842,-2.056338442
Mar-21,-4.044130107,-0.094831727,-5.567221028,-2.488585936,-4.025959879,-1.403146496,2.847445323,-3.141416887,3.524721816,-9.444702617,-1.845833317,-6.170295556,-8.493743472,-4.26132106,7.451314779,3.466512898,-0.830889315,-7.279639961,-3.489624866,-0.217832009,-7.216343567,-4.598563487,-2.898050485,-0.769656239,-0.510560659,,-6.924246565,-9.521363324,-1.84307167,-2.732844156,-1.354797706,-0.037029628,2.799010774,-3.0470757,-1.427814876
Apr-21,-3.313792245,0.097051979,-4.714604701,-1.858047648,-3.21614103,-0.812273927,3.334490896,-2.593135424,3.504367399,-8.066626423,-1.438527846,-5.074164671,-7.000817595,-3.048198142,8.118610867,3.575492448,-0.009769344,-5.923998233,-2.96362964,0.175434672,-6.089773836,-3.911937009,-2.107623738,-0.362843803,0.100260769,,-5.823230584,-8.083681098,-1.194605405,-2.05389159,-0.702465327,0.079211043,3.550347641,-2.482492979,-0.79929131
May-21,-2.583454384,0.288935684,-3.861988374,-1.22750936,-2.40632218,-0.221401359,3.82153647,-2.04485396,3.484012981,-6.688550229,-1.031222375,-3.978033786,-5.507891718,-1.835075225,8.785906955,3.684471999,0.811350627,-4.568356506,-2.437634413,0.568701353,-4.963204106,-3.225310531,-1.317196991,0.043968633,0.711082196,,-4.722214602,-6.645998872,-0.54613914,-1.374939024,-0.050132949,0.195451714,4.301684508,-1.917910259,-0.170767745
Jun-21,-1.853116523,0.48081939,-3.009372047,-0.596971071,-1.596503331,0.369471209,4.308582043,-1.496572497,3.463658563,-5.310474035,-0.623916903,-2.881902901,-4.014965841,-0.621952307,9.453203044,3.79345155,1.632470597,-3.212714778,-1.911639187,0.961968033,-3.836634375,-2.538684053,-0.526770244,0.450781069,1.321903624,,-3.621198621,-5.208316646,0.102327125,-0.695986459,0.60219943,0.311692385,5.053021375,-1.353327539,0.457755821
Jul-21,-1.122778662,0.672703096,-2.15675572,0.033567217,-0.786684481,0.960343778,4.795627617,-0.948291033,3.443304145,-3.932397841,-0.216611432,-1.785772016,-2.522039964,0.59117061,10.12049913,3.902431101,2.453590568,-1.85707305,-1.38564396,1.355234714,-2.710064644,-1.852057576,0.263656503,0.857593505,1.932725052,,-2.52018264,-3.77063442,0.750793389,-0.017033893,1.254531808,0.427933056,5.804358242,-0.788744819,1.086279386
Aug-21,-0.392440801,0.864586802,-1.304139393,0.664105505,0.023134369,1.551216346,5.28267319,-0.40000957,3.422949728,-2.554321647,0.19069404,-0.689641131,-1.029114087,1.804293528,10.78779522,4.011410652,3.274710539,-0.501431322,-0.859648734,1.748501395,-1.583494913,-1.165431098,1.05408325,1.264405942,2.543546479,,-1.419166659,-2.332952194,1.399259654,0.661918673,1.906864187,0.544173727,6.555695109,-0.224162099,1.714802952
